Transaction ID,Day,Month,Year,Day Name,Brand,Units Sold,Price Per Unit,City,Payment Method,Customer Ratings,Mobile Model
296,31,12,2021,Friday,Apple,2,22470.62,Hyderabad,Debit Card,3,iPhone SE
297,1,1,2022,Saturday,Xiaomi,1,58804.41,Ranchi,UPI,5,Mi 11
298,1,1,2022,Saturday,Samsung,3,54569.88,Delhi,UPI,5,Galaxy S21
299,1,1,2022,Saturday,Samsung,4,49695.46,Kolkata,UPI,4,Galaxy S21
300,2,1,2022,Sunday,OnePlus,6,24180.2,Mumbai,Credit Card,5,OnePlus Nord
301,2,1,2022,Sunday,Vivo,5,15871.42,Mumbai,Credit Card,5,Vivo S1
302,2,1,2022,Sunday,OnePlus,4,44569.56,Lucknow,Credit Card,5,OnePlus 8T
303,3,1,2022,Monday,OnePlus,8,43220.67,Patna,Credit Card,5,OnePlus 9
304,3,1,2022,Monday,OnePlus,4,21303.1,Delhi,Credit Card,5,OnePlus Nord
305,3,1,2022,Monday,OnePlus,2,13374.8,Ranchi,Debit Card,5,OnePlus 9
306,3,1,2022,Monday,Apple,3,14842.51,Mumbai,Debit Card,5,iPhone SE
307,4,1,2022,Tuesday,Apple,6,69566.26,Delhi,UPI,5,iPhone SE
308,4,1,2022,Tuesday,Xiaomi,8,57015.03,Lucknow,Debit Card,5,Mi 11
309,4,1,2022,Tuesday,Samsung,8,65319.25,Lucknow,Debit Card,4,Galaxy S21
310,5,1,2022,Wednesday,OnePlus,9,21703.28,Bhopal,UPI,3,OnePlus 9
311,5,1,2022,Wednesday,Xiaomi,7,67634.11,Mumbai,UPI,5,Redmi 9
312,5,1,2022,Wednesday,Samsung,2,18559.26,Delhi,Cash,5,Galaxy A51
313,5,1,2022,Wednesday,Vivo,8,40544.91,Jodhpur,UPI,5,Vivo Y51
314,6,1,2022,Thursday,Apple,7,59781.74,Ludhiana,Debit Card,5,iPhone SE
315,6,1,2022,Thursday,Samsung,8,30988.2,Indore,Credit Card,5,Galaxy S21
316,6,1,2022,Thursday,Vivo,3,35489.71,Vadodara,UPI,5,Vivo Y51
317,6,1,2022,Thursday,Samsung,7,17691.11,Madurai,Cash,4,Galaxy S21
318,7,1,2022,Friday,Apple,9,17375.31,Bhopal,Debit Card,5,iPhone 11
319,7,1,2022,Friday,Apple,3,47174.09,Delhi,Cash,3,iPhone 12
320,7,1,2022,Friday,Xiaomi,6,50531.94,Kolkata,Cash,4,Redmi 9
321,7,1,2022,Friday,OnePlus,2,56639.95,Ludhiana,Debit Card,3,OnePlus 9
322,8,1,2022,Saturday,Samsung,2,43400.92,Madurai,Cash,5,Galaxy S21
323,8,1,2022,Saturday,Samsung,5,48745.56,Jodhpur,Debit Card,5,Galaxy Note 20
324,8,1,2022,Saturday,Vivo,5,10811.04,Bhopal,Cash,4,Vivo V20
325,8,1,2022,Saturday,Apple,7,19730.24,Chennai,Credit Card,3,iPhone SE
326,9,1,2022,Sunday,Samsung,2,69094.89,Coimbatore,UPI,5,Galaxy Note 20
327,9,1,2022,Sunday,Apple,7,14559.61,Indore,Credit Card,5,iPhone 11
328,9,1,2022,Sunday,Samsung,5,50727.29,Delhi,Credit Card,5,Galaxy S21
329,9,1,2022,Sunday,Xiaomi,6,20564.96,Chennai,Cash,5,Mi 11
330,10,1,2022,Monday,OnePlus,8,53003.12,Delhi,UPI,5,OnePlus Nord
331,10,1,2022,Monday,Samsung,4,52359.42,Mumbai,UPI,3,Galaxy S21
332,10,1,2022,Monday,Apple,7,24051.94,Mumbai,UPI,3,iPhone SE
333,10,1,2022,Monday,Xiaomi,6,26178.06,Mumbai,Cash,5,Redmi Note 10
334,11,1,2022,Tuesday,Samsung,2,49286.24,Delhi,Credit Card,3,Galaxy S21
335,11,1,2022,Tuesday,Vivo,8,33405.16,Ranchi,Debit Card,5,Vivo Y51
336,11,1,2022,Tuesday,OnePlus,9,21672.88,Madurai,Debit Card,5,OnePlus 8T
337,11,1,2022,Tuesday,Samsung,5,53900.78,Delhi,Debit Card,5,Galaxy Note 20
338,12,1,2022,Wednesday,Xiaomi,4,19248.85,Bangalore,UPI,5,Redmi Note 10
339,12,1,2022,Wednesday,Vivo,6,61338.62,Patna,Debit Card,5,Vivo Y51
340,12,1,2022,Wednesday,Xiaomi,8,40880.17,Delhi,Credit Card,3,Redmi 9
341,12,1,2022,Wednesday,Xiaomi,3,16342.04,Delhi,Debit Card,3,Mi 11
342,13,1,2022,Thursday,Vivo,1,51644.34,Delhi,UPI,5,Vivo S1
343,13,1,2022,Thursday,Xiaomi,4,41149.78,Delhi,UPI,5,Mi 11
344,13,1,2022,Thursday,Vivo,4,27883.45,Indore,Debit Card,5,Vivo V20
345,13,1,2022,Thursday,Samsung,1,35352.36,Delhi,UPI,5,Galaxy Note 20
346,14,1,2022,Friday,Vivo,9,27900.26,Delhi,Debit Card,4,Vivo S1
347,14,1,2022,Friday,Vivo,3,25781.55,Jodhpur,UPI,4,Vivo S1
348,14,1,2022,Friday,OnePlus,5,19816.51,Bangalore,Cash,3,OnePlus 8T
349,14,1,2022,Friday,Vivo,6,31766.03,Delhi,Cash,4,Vivo S1
350,15,1,2022,Saturday,Vivo,8,25059.23,Ranchi,Credit Card,4,Vivo V20
351,15,1,2022,Saturday,Samsung,6,51006.07,Madurai,Cash,5,Galaxy Note 20
352,15,1,2022,Saturday,OnePlus,3,51032.6,Gorakhpur,Debit Card,5,OnePlus Nord
353,15,1,2022,Saturday,Apple,6,40110.41,Ludhiana,UPI,5,iPhone 11
354,16,1,2022,Sunday,Samsung,1,56676.67,Rajkot,Credit Card,5,Galaxy Note 20
355,16,1,2022,Sunday,Samsung,4,60480.38,Gorakhpur,Debit Card,5,Galaxy Note 20
356,16,1,2022,Sunday,Apple,6,44785.99,Mumbai,Debit Card,5,iPhone 11
357,17,1,2022,Monday,Vivo,7,47136.11,Rajkot,Credit Card,5,Vivo Y51
358,17,1,2022,Monday,Xiaomi,3,26973.15,Mumbai,Credit Card,4,Redmi Note 10
359,17,1,2022,Monday,OnePlus,9,63692.15,Mumbai,Debit Card,5,OnePlus 8T
360,18,1,2022,Tuesday,Xiaomi,7,11452.36,Delhi,UPI,5,Redmi Note 10
361,18,1,2022,Tuesday,Apple,1,30916.15,Lucknow,Debit Card,4,iPhone 11
362,18,1,2022,Tuesday,Samsung,2,53308.03,Kanpur,UPI,3,Galaxy A51
363,18,1,2022,Tuesday,Samsung,1,14805.37,Delhi,Credit Card,5,Galaxy Note 20
364,19,1,2022,Wednesday,OnePlus,9,20990.17,Bangalore,Debit Card,5,OnePlus 8T
365,19,1,2022,Wednesday,Samsung,9,45357.14,Bhopal,Cash,3,Galaxy A51
366,19,1,2022,Wednesday,Samsung,7,43599.62,Mumbai,Debit Card,4,Galaxy S21
367,19,1,2022,Wednesday,OnePlus,3,54335.7,Ranchi,UPI,5,OnePlus 9
368,20,1,2022,Thursday,OnePlus,5,58756.76,Delhi,Debit Card,4,OnePlus 9
369,20,1,2022,Thursday,Apple,4,17714.77,Rajkot,UPI,4,iPhone 12
370,20,1,2022,Thursday,Samsung,7,11102.86,Delhi,Cash,4,Galaxy A51
371,20,1,2022,Thursday,Samsung,9,51378.31,Chennai,Credit Card,5,Galaxy S21
372,21,1,2022,Friday,Apple,2,28083.51,Vadodara,Cash,3,iPhone 12
373,21,1,2022,Friday,Vivo,8,47559.03,Hyderabad,UPI,3,Vivo V20
374,21,1,2022,Friday,Vivo,9,19032.68,Chennai,Credit Card,5,Vivo V20
375,21,1,2022,Friday,Vivo,9,38142.4,Gorakhpur,Credit Card,5,Vivo V20
376,22,1,2022,Saturday,Apple,7,40265.48,Gorakhpur,Debit Card,4,iPhone 11
377,22,1,2022,Saturday,Samsung,9,45104.67,Delhi,Cash,5,Galaxy Note 20
378,22,1,2022,Saturday,Apple,9,40790.2,Bangalore,UPI,3,iPhone 12
379,22,1,2022,Saturday,Apple,3,39741.45,Delhi,UPI,3,iPhone SE
380,23,1,2022,Sunday,Vivo,4,29964.05,Jodhpur,Credit Card,4,Vivo S1
381,23,1,2022,Sunday,Xiaomi,2,14270.81,Mumbai,Debit Card,5,Mi 11
382,23,1,2022,Sunday,Samsung,3,15371.21,Delhi,UPI,4,Galaxy A51
383,23,1,2022,Sunday,Vivo,5,36026.7,Vadodara,Debit Card,4,Vivo Y51
384,24,1,2022,Monday,Xiaomi,5,31347.59,Hyderabad,Credit Card,5,Redmi Note 10
385,24,1,2022,Monday,Xiaomi,6,40968.09,Delhi,Credit Card,5,Redmi Note 10
386,24,1,2022,Monday,OnePlus,7,28290.29,Kolkata,Credit Card,5,OnePlus Nord
387,24,1,2022,Monday,Samsung,7,51274.61,Jodhpur,Debit Card,5,Galaxy A51
388,25,1,2022,Tuesday,Xiaomi,1,61837.29,Lucknow,UPI,4,Redmi 9
389,25,1,2022,Tuesday,Vivo,2,27931.79,Kolkata,Cash,4,Vivo V20
390,25,1,2022,Tuesday,OnePlus,9,21579.04,Ludhiana,Debit Card,4,OnePlus 9
391,25,1,2022,Tuesday,Samsung,2,16970.83,Mumbai,Credit Card,4,Galaxy A51
392,26,1,2022,Wednesday,Apple,6,46975.24,Hyderabad,Cash,4,iPhone SE
393,26,1,2022,Wednesday,Vivo,1,36631.36,Gorakhpur,Cash,5,Vivo S1
394,26,1,2022,Wednesday,Xiaomi,3,21280.94,Gorakhpur,Cash,4,Redmi 9
395,27,1,2022,Thursday,Xiaomi,2,49188.2,Mumbai,Cash,3,Mi 11
396,27,1,2022,Thursday,Vivo,3,18908.99,Vadodara,Cash,3,Vivo S1
397,27,1,2022,Thursday,Xiaomi,5,43258.04,Rajkot,Credit Card,5,Redmi 9
398,27,1,2022,Thursday,OnePlus,6,41628.9,Coimbatore,UPI,5,OnePlus 8T
399,28,1,2022,Friday,Samsung,9,54053.67,Delhi,Cash,3,Galaxy Note 20
400,28,1,2022,Friday,OnePlus,4,13306.58,Mumbai,UPI,5,OnePlus 8T
401,28,1,2022,Friday,Xiaomi,7,63272.38,Vadodara,UPI,5,Mi 11
402,29,1,2022,Saturday,Apple,6,52179.5,Hyderabad,Debit Card,5,iPhone SE
403,29,1,2022,Saturday,Samsung,2,22967.56,Delhi,Credit Card,4,Galaxy S21
404,29,1,2022,Saturday,Samsung,8,21004.32,Kolkata,Cash,4,Galaxy S21
405,29,1,2022,Saturday,Vivo,7,35899.61,Rajkot,UPI,5,Vivo V20
406,30,1,2022,Sunday,Vivo,7,59053.92,Mumbai,Debit Card,5,Vivo V20
407,30,1,2022,Sunday,Apple,8,60577,Bangalore,UPI,3,iPhone 12
408,30,1,2022,Sunday,Samsung,1,41227.37,Ludhiana,Cash,5,Galaxy S21
409,30,1,2022,Sunday,Apple,1,61648.65,Rajkot,Credit Card,5,iPhone 11
410,31,1,2022,Monday,Vivo,8,10326.62,Ranchi,Credit Card,5,Vivo Y51
411,31,1,2022,Monday,Vivo,4,12110.48,Mumbai,Cash,3,Vivo V20
412,31,1,2022,Monday,Samsung,5,64709.3,Kanpur,UPI,5,Galaxy A51
413,1,2,2022,Tuesday,OnePlus,8,56519.92,Chennai,Debit Card,5,OnePlus Nord
414,1,2,2022,Tuesday,Xiaomi,5,37042.36,Mumbai,Credit Card,3,Redmi Note 10
415,1,2,2022,Tuesday,Vivo,4,55216.61,Delhi,Credit Card,5,Vivo S1
416,1,2,2022,Tuesday,Vivo,6,67338.37,Mumbai,UPI,5,Vivo Y51
417,2,2,2022,Wednesday,OnePlus,5,56325.37,Lucknow,UPI,2,OnePlus 8T
418,2,2,2022,Wednesday,OnePlus,7,60542.28,Ludhiana,UPI,4,OnePlus Nord
419,2,2,2022,Wednesday,Apple,7,55636.39,Vadodara,Debit Card,3,iPhone 12
420,3,2,2022,Thursday,Apple,4,20092.67,Vadodara,UPI,5,iPhone 11
421,3,2,2022,Thursday,Xiaomi,5,60014.45,Mumbai,Debit Card,5,Redmi 9
422,3,2,2022,Thursday,Xiaomi,3,21706.53,Hyderabad,Cash,5,Redmi 9
423,3,2,2022,Thursday,Samsung,4,63556.68,Bhopal,Debit Card,5,Galaxy Note 20
424,4,2,2022,Friday,Apple,4,37518.99,Delhi,UPI,4,iPhone 11
425,4,2,2022,Friday,Vivo,3,50618.61,Lucknow,Debit Card,5,Vivo V20
426,4,2,2022,Friday,Apple,5,39834.45,Delhi,Debit Card,4,iPhone SE
427,4,2,2022,Friday,Vivo,5,15639.46,Coimbatore,Debit Card,2,Vivo V20
428,5,2,2022,Saturday,OnePlus,7,27443.34,Rajkot,Credit Card,2,OnePlus 8T
429,5,2,2022,Saturday,Apple,4,69023.91,Delhi,UPI,5,iPhone SE
430,5,2,2022,Saturday,OnePlus,4,67642.89,Delhi,Debit Card,4,OnePlus 8T
431,6,2,2022,Sunday,Xiaomi,9,29229.21,Kanpur,UPI,3,Mi 11
432,6,2,2022,Sunday,Xiaomi,6,69777.81,Rajkot,Cash,5,Mi 11
433,6,2,2022,Sunday,Samsung,4,60733.07,Delhi,Debit Card,5,Galaxy S21
434,6,2,2022,Sunday,Apple,2,46657.57,Delhi,Debit Card,2,iPhone 11
435,7,2,2022,Monday,OnePlus,6,12407.48,Jodhpur,Cash,2,OnePlus 9
436,7,2,2022,Monday,Vivo,2,64086.81,Kanpur,UPI,3,Vivo Y51
437,7,2,2022,Monday,Xiaomi,5,43445.76,Kanpur,Cash,5,Mi 11
438,8,2,2022,Tuesday,Xiaomi,6,62108.57,Mumbai,Cash,4,Redmi 9
439,8,2,2022,Tuesday,Vivo,4,60065.75,Mumbai,Cash,2,Vivo Y51
440,8,2,2022,Tuesday,OnePlus,3,59980.37,Delhi,Cash,5,OnePlus Nord
441,8,2,2022,Tuesday,OnePlus,7,51890.43,Lucknow,UPI,3,OnePlus Nord
442,9,2,2022,Wednesday,Apple,2,27484.91,Mumbai,Debit Card,3,iPhone 12
443,9,2,2022,Wednesday,Apple,6,30169.62,Kanpur,Cash,3,iPhone SE
444,9,2,2022,Wednesday,Samsung,4,28508.15,Mumbai,Cash,5,Galaxy A51
445,10,2,2022,Thursday,Xiaomi,6,11202.76,Madurai,Credit Card,3,Mi 11
446,10,2,2022,Thursday,Apple,4,44954.13,Delhi,UPI,4,iPhone 11
447,10,2,2022,Thursday,OnePlus,4,51930.02,Ludhiana,Cash,4,OnePlus 9
448,11,2,2022,Friday,Vivo,4,61231.96,Mumbai,Credit Card,5,Vivo S1
449,11,2,2022,Friday,OnePlus,9,18409.93,Indore,Cash,5,OnePlus Nord
450,11,2,2022,Friday,Xiaomi,7,42650.99,Mumbai,UPI,4,Redmi Note 10
451,11,2,2022,Friday,OnePlus,3,10480.49,Ranchi,Credit Card,5,OnePlus 8T
452,12,2,2022,Saturday,Samsung,3,15705.62,Gorakhpur,Credit Card,5,Galaxy A51
453,12,2,2022,Saturday,Xiaomi,6,13252.7,Delhi,UPI,3,Redmi Note 10
454,12,2,2022,Saturday,Vivo,6,53528.68,Vadodara,Credit Card,4,Vivo Y51
455,12,2,2022,Saturday,Samsung,4,14863.57,Delhi,Credit Card,2,Galaxy S21
456,13,2,2022,Sunday,Xiaomi,9,52987.18,Delhi,Cash,5,Redmi Note 10
457,13,2,2022,Sunday,Vivo,4,24977.48,Mumbai,Credit Card,5,Vivo S1
458,13,2,2022,Sunday,Samsung,9,62662.78,Mumbai,Debit Card,4,Galaxy Note 20
459,14,2,2022,Monday,Samsung,4,58789,Rajkot,UPI,2,Galaxy A51
460,14,2,2022,Monday,Xiaomi,2,67469.81,Bangalore,Cash,5,Redmi 9
461,14,2,2022,Monday,Apple,2,63025.72,Delhi,Credit Card,5,iPhone 11
462,14,2,2022,Monday,Samsung,5,65999.77,Mumbai,Debit Card,2,Galaxy Note 20
463,15,2,2022,Tuesday,Samsung,4,61524.54,Mumbai,Cash,3,Galaxy Note 20
464,15,2,2022,Tuesday,Vivo,7,51602.91,Chennai,UPI,5,Vivo S1
465,15,2,2022,Tuesday,OnePlus,5,20215.55,Delhi,Credit Card,2,OnePlus 8T
466,15,2,2022,Tuesday,Xiaomi,6,26302.45,Jodhpur,UPI,4,Mi 11
467,16,2,2022,Wednesday,Xiaomi,4,22763.62,Delhi,UPI,5,Mi 11
468,16,2,2022,Wednesday,Apple,2,46215.15,Kolkata,Credit Card,5,iPhone 12
469,16,2,2022,Wednesday,Apple,9,40217.2,Delhi,Credit Card,4,iPhone 11
470,16,2,2022,Wednesday,Xiaomi,7,62024.8,Rajkot,Cash,2,Redmi 9
471,17,2,2022,Thursday,Apple,4,67160.37,Lucknow,UPI,3,iPhone 12
472,17,2,2022,Thursday,Vivo,3,34291.59,Indore,Credit Card,5,Vivo S1
473,17,2,2022,Thursday,Xiaomi,3,40381.03,Delhi,UPI,5,Redmi Note 10
474,18,2,2022,Friday,Apple,9,68290.98,Ranchi,Credit Card,5,iPhone 11
475,18,2,2022,Friday,Xiaomi,5,26574.34,Hyderabad,UPI,4,Redmi Note 10
476,18,2,2022,Friday,OnePlus,3,57543.45,Mumbai,Cash,2,OnePlus Nord
477,19,2,2022,Saturday,Samsung,5,23514.39,Delhi,UPI,2,Galaxy S21
478,19,2,2022,Saturday,Xiaomi,2,50887.61,Lucknow,Credit Card,4,Mi 11
479,19,2,2022,Saturday,Samsung,4,25216.94,Delhi,Debit Card,5,Galaxy Note 20
480,20,2,2022,Sunday,Apple,2,63024,Bhopal,Cash,4,iPhone SE
481,20,2,2022,Sunday,Samsung,2,43688.68,Vadodara,Cash,2,Galaxy S21
482,20,2,2022,Sunday,Xiaomi,8,21156.02,Mumbai,Debit Card,4,Redmi 9
483,21,2,2022,Monday,OnePlus,1,23462.15,Mumbai,Credit Card,5,OnePlus Nord
484,21,2,2022,Monday,Apple,7,39630.95,Delhi,Cash,5,iPhone SE
485,21,2,2022,Monday,Xiaomi,5,67696.12,Delhi,Debit Card,5,Mi 11
486,22,2,2022,Tuesday,Apple,8,56178.53,Mumbai,Debit Card,3,iPhone 12
487,22,2,2022,Tuesday,Vivo,1,39298.58,Indore,UPI,3,Vivo Y51
488,22,2,2022,Tuesday,Samsung,7,30263.15,Delhi,UPI,4,Galaxy Note 20
489,23,2,2022,Wednesday,Vivo,5,42956.11,Ranchi,Credit Card,5,Vivo Y51
490,23,2,2022,Wednesday,Xiaomi,4,54901.65,Indore,Debit Card,5,Redmi Note 10
491,23,2,2022,Wednesday,OnePlus,7,57035.72,Madurai,UPI,2,OnePlus 8T
492,24,2,2022,Thursday,Apple,2,29476.53,Gorakhpur,Credit Card,5,iPhone 11
493,24,2,2022,Thursday,Samsung,1,53269.56,Delhi,Cash,5,Galaxy Note 20
494,24,2,2022,Thursday,Apple,1,49467.33,Madurai,UPI,4,iPhone 12
495,25,2,2022,Friday,Xiaomi,1,67546.74,Madurai,Credit Card,2,Redmi Note 10
496,25,2,2022,Friday,Apple,5,65865.42,Ludhiana,UPI,2,iPhone SE
497,25,2,2022,Friday,Samsung,7,57362.76,Jodhpur,Cash,4,Galaxy Note 20
498,26,2,2022,Saturday,Xiaomi,2,53403.68,Hyderabad,Cash,4,Mi 11
499,26,2,2022,Saturday,Apple,8,26442.5,Mumbai,UPI,5,iPhone 12
500,26,2,2022,Saturday,OnePlus,4,60757.92,Bangalore,Cash,5,OnePlus 9
501,26,2,2022,Saturday,Xiaomi,3,35650.34,Ranchi,Credit Card,2,Mi 11
502,27,2,2022,Sunday,Xiaomi,8,26334.43,Delhi,UPI,2,Redmi 9
503,27,2,2022,Sunday,OnePlus,2,33049.65,Delhi,UPI,5,OnePlus Nord
504,27,2,2022,Sunday,Vivo,3,60156.13,Delhi,Cash,2,Vivo Y51
505,28,2,2022,Monday,Samsung,3,18917.99,Ranchi,Credit Card,4,Galaxy A51
506,28,2,2022,Monday,Vivo,1,37369.52,Jodhpur,UPI,4,Vivo S1
507,28,2,2022,Monday,Apple,6,39541.46,Indore,UPI,5,iPhone 11
508,28,2,2022,Monday,OnePlus,2,12197.78,Ludhiana,Cash,3,OnePlus Nord
509,1,3,2022,Tuesday,Vivo,1,21744.76,Delhi,Cash,3,Vivo V20
510,1,3,2022,Tuesday,Xiaomi,2,59604.55,Delhi,Credit Card,4,Mi 11
511,1,3,2022,Tuesday,Apple,6,59846.04,Delhi,Credit Card,3,iPhone 12
512,1,3,2022,Tuesday,Apple,4,27544.91,Delhi,Cash,3,iPhone 11
513,2,3,2022,Wednesday,Vivo,6,62493.83,Mumbai,Credit Card,5,Vivo V20
514,2,3,2022,Wednesday,Vivo,9,56306.98,Gorakhpur,Debit Card,2,Vivo S1
515,2,3,2022,Wednesday,OnePlus,8,35074.45,Delhi,Debit Card,2,OnePlus 9
516,2,3,2022,Wednesday,Samsung,1,54904.38,Lucknow,Cash,3,Galaxy S21
517,3,3,2022,Thursday,Vivo,8,67680.08,Delhi,UPI,5,Vivo V20
518,3,3,2022,Thursday,Vivo,9,37538.18,Delhi,Cash,5,Vivo V20
519,3,3,2022,Thursday,Xiaomi,6,24305.63,Delhi,Cash,3,Redmi Note 10
520,4,3,2022,Friday,Apple,5,66508.99,Ludhiana,Cash,5,iPhone 11
521,4,3,2022,Friday,Samsung,6,46224.66,Vadodara,UPI,5,Galaxy S21
522,4,3,2022,Friday,Xiaomi,6,16315.91,Vadodara,Debit Card,5,Redmi Note 10
523,5,3,2022,Saturday,OnePlus,9,44360.97,Delhi,Credit Card,2,OnePlus 8T
524,5,3,2022,Saturday,OnePlus,4,40034.85,Rajkot,Debit Card,4,OnePlus 8T
525,5,3,2022,Saturday,Vivo,2,61335.33,Indore,Credit Card,5,Vivo S1
526,6,3,2022,Sunday,Vivo,9,41841.71,Delhi,Credit Card,4,Vivo V20
527,6,3,2022,Sunday,OnePlus,2,25313.95,Ranchi,Cash,4,OnePlus 9
528,6,3,2022,Sunday,Vivo,9,50538.64,Mumbai,Cash,5,Vivo S1
529,7,3,2022,Monday,Samsung,2,42554.53,Mumbai,Credit Card,2,Galaxy S21
530,7,3,2022,Monday,Vivo,8,23982.68,Kolkata,UPI,5,Vivo S1
531,7,3,2022,Monday,Apple,9,44417.67,Delhi,UPI,5,iPhone 11
532,7,3,2022,Monday,Vivo,9,59292.13,Indore,UPI,2,Vivo V20
533,8,3,2022,Tuesday,Xiaomi,9,11714.26,Mumbai,UPI,3,Redmi Note 10
534,8,3,2022,Tuesday,Samsung,2,47851.06,Kanpur,Cash,2,Galaxy Note 20
535,8,3,2022,Tuesday,Xiaomi,4,30975.11,Lucknow,Debit Card,5,Redmi Note 10
536,9,3,2022,Wednesday,Xiaomi,7,27560.29,Delhi,Debit Card,5,Mi 11
537,9,3,2022,Wednesday,Apple,2,33555.27,Kolkata,Credit Card,4,iPhone 11
538,9,3,2022,Wednesday,Samsung,1,30521.36,Bhopal,UPI,3,Galaxy A51
539,10,3,2022,Thursday,Samsung,3,59934.35,Ranchi,Cash,2,Galaxy Note 20
540,10,3,2022,Thursday,Samsung,4,26487.87,Coimbatore,Cash,3,Galaxy A51
541,10,3,2022,Thursday,Samsung,8,53989.18,Delhi,Cash,4,Galaxy Note 20
542,11,3,2022,Friday,Samsung,6,15643.59,Jodhpur,Credit Card,3,Galaxy A51
543,11,3,2022,Friday,Apple,2,67083.78,Madurai,Cash,3,iPhone SE
544,11,3,2022,Friday,Vivo,9,47339,Kolkata,Credit Card,2,Vivo S1
545,12,3,2022,Saturday,Xiaomi,2,52403.11,Kolkata,Credit Card,3,Redmi 9
546,12,3,2022,Saturday,Samsung,5,27882.36,Delhi,Credit Card,4,Galaxy S21
547,12,3,2022,Saturday,Vivo,4,34725.79,Patna,Credit Card,5,Vivo Y51
548,13,3,2022,Sunday,Vivo,7,23426.7,Mumbai,Cash,5,Vivo Y51
549,13,3,2022,Sunday,Xiaomi,8,65952.17,Vadodara,Cash,5,Mi 11
550,13,3,2022,Sunday,Apple,5,39286.27,Rajkot,Debit Card,5,iPhone 11
551,13,3,2022,Sunday,OnePlus,5,47826.89,Patna,Cash,2,OnePlus Nord
552,14,3,2022,Monday,OnePlus,2,54056.32,Indore,UPI,5,OnePlus 9
553,14,3,2022,Monday,Vivo,8,32266.37,Madurai,UPI,5,Vivo Y51
554,14,3,2022,Monday,Xiaomi,2,53206.1,Kanpur,Credit Card,5,Mi 11
555,15,3,2022,Tuesday,OnePlus,6,50559.55,Mumbai,Credit Card,5,OnePlus 8T
556,15,3,2022,Tuesday,Vivo,8,52339.56,Mumbai,Credit Card,2,Vivo S1
557,15,3,2022,Tuesday,Apple,6,39353.79,Lucknow,Debit Card,5,iPhone 11
558,15,3,2022,Tuesday,OnePlus,4,32976.24,Mumbai,Credit Card,2,OnePlus 8T
559,16,3,2022,Wednesday,Vivo,4,23324.93,Coimbatore,Debit Card,2,Vivo V20
560,16,3,2022,Wednesday,Vivo,6,59477.58,Kanpur,Credit Card,4,Vivo S1
561,16,3,2022,Wednesday,Samsung,4,46501,Kolkata,UPI,5,Galaxy S21
562,17,3,2022,Thursday,Apple,8,36661.13,Rajkot,Credit Card,5,iPhone 11
563,17,3,2022,Thursday,Samsung,9,66639.75,Coimbatore,Cash,3,Galaxy A51
564,17,3,2022,Thursday,Xiaomi,1,12870.33,Madurai,Credit Card,5,Mi 11
565,17,3,2022,Thursday,Samsung,4,61010.32,Delhi,Cash,4,Galaxy Note 20
566,18,3,2022,Friday,Samsung,4,69854.96,Ranchi,Cash,5,Galaxy A51
567,18,3,2022,Friday,OnePlus,2,63216.53,Gorakhpur,Cash,3,OnePlus 9
568,18,3,2022,Friday,Vivo,6,58626.2,Indore,Cash,4,Vivo S1
569,19,3,2022,Saturday,Apple,3,32458.36,Delhi,Debit Card,2,iPhone SE
570,19,3,2022,Saturday,Samsung,7,23878.85,Delhi,Debit Card,5,Galaxy S21
571,19,3,2022,Saturday,Apple,5,54091.03,Delhi,Credit Card,5,iPhone SE
572,20,3,2022,Sunday,Samsung,4,28274.52,Mumbai,Credit Card,4,Galaxy S21
573,20,3,2022,Sunday,Xiaomi,5,20562.38,Ranchi,Debit Card,3,Redmi Note 10
574,20,3,2022,Sunday,Samsung,8,57191.55,Patna,Credit Card,5,Galaxy A51
575,20,3,2022,Sunday,OnePlus,3,28752.62,Delhi,Credit Card,2,OnePlus Nord
576,21,3,2022,Monday,Vivo,7,64866.5,Jodhpur,Debit Card,5,Vivo V20
577,21,3,2022,Monday,Xiaomi,6,60437.96,Mumbai,Debit Card,3,Redmi Note 10
578,21,3,2022,Monday,Samsung,1,60858.42,Ranchi,Credit Card,2,Galaxy S21
579,21,3,2022,Monday,Apple,7,56294.18,Jodhpur,Debit Card,3,iPhone 12
580,22,3,2022,Tuesday,Xiaomi,7,62852.89,Ranchi,UPI,5,Redmi Note 10
581,22,3,2022,Tuesday,Xiaomi,1,58344.81,Delhi,Cash,3,Redmi 9
582,22,3,2022,Tuesday,Samsung,9,46150.68,Ludhiana,Cash,5,Galaxy Note 20
583,22,3,2022,Tuesday,Xiaomi,6,27749.36,Chennai,UPI,5,Redmi 9
584,23,3,2022,Wednesday,Apple,2,63292.55,Mumbai,UPI,5,iPhone 11
585,23,3,2022,Wednesday,Xiaomi,5,60436.22,Delhi,Credit Card,4,Redmi Note 10
586,23,3,2022,Wednesday,Apple,4,38372.76,Delhi,Credit Card,5,iPhone SE
587,24,3,2022,Thursday,Samsung,7,12344.72,Mumbai,Cash,5,Galaxy Note 20
588,24,3,2022,Thursday,Vivo,8,48312.62,Vadodara,Credit Card,5,Vivo V20
589,24,3,2022,Thursday,Xiaomi,1,13035.81,Gorakhpur,Cash,3,Redmi 9
590,24,3,2022,Thursday,Vivo,5,65576.8,Jodhpur,Credit Card,3,Vivo Y51
591,25,3,2022,Friday,Apple,3,67697.88,Mumbai,Credit Card,5,iPhone SE
592,25,3,2022,Friday,Xiaomi,1,21369.41,Mumbai,Cash,3,Mi 11
